Entity,Code,Day,p_avg_all_ages
Malta,MLT,2021-02-21,34.146343
Malta,MLT,2021-02-28,23.582766
Malta,MLT,2021-03-07,32.35294
Malta,MLT,2021-03-14,32.575756
Malta,MLT,2021-03-21,29.120878
Malta,MLT,2021-03-28,12.860892
Malta,MLT,2021-04-04,13.905326
Malta,MLT,2021-04-11,-8.077994
Malta,MLT,2021-04-18,5.105105
Malta,MLT,2021-04-25,-2.9850745
Malta,MLT,2021-05-02,-2.9605262
Malta,MLT,2021-05-09,5.7401814
Malta,MLT,2021-05-16,18.09816
Malta,MLT,2021-05-23,24.172186
Malta,MLT,2021-05-30,27.450981
Malta,MLT,2021-06-06,-19.207317
Malta,MLT,2021-06-13,2.0761247
Malta,MLT,2021-06-20,7.4766355
Malta,MLT,2021-06-27,2.1505377
Malta,MLT,2021-07-04,59.863945
Malta,MLT,2021-07-11,14.478114
Malta,MLT,2021-07-18,31.229237
Malta,MLT,2021-07-25,18.08118
Malta,MLT,2021-08-01,-0.3215434
Malta,MLT,2021-08-08,53.968254
Malta,MLT,2021-08-15,53.968254
Malta,MLT,2021-08-22,27.586206
Malta,MLT,2021-08-29,37.010677
Malta,MLT,2021-09-05,16.666666
Malta,MLT,2021-09-12,16.504854
Malta,MLT,2021-09-19,20.462046
Malta,MLT,2021-09-26,-7.063197
Malta,MLT,2021-10-03,53.985508
Malta,MLT,2021-10-10,16.607775
Malta,MLT,2021-10-17,-11.184211
Malta,MLT,2021-10-24,36.792454
Malta,MLT,2021-10-31,-5.3156147
Malta,MLT,2021-11-07,19.205297
Malta,MLT,2021-11-14,9.965635
Malta,MLT,2021-11-21,22.02381
Malta,MLT,2021-11-28,27.329193
Malta,MLT,2021-12-05,16.27907
Malta,MLT,2021-12-12,13.235294
Malta,MLT,2021-12-19,25.714285
Malta,MLT,2021-12-26,56.160458
Malta,MLT,2022-01-02,16.009281
Malta,MLT,2022-01-09,0.83160084
Malta,MLT,2022-01-16,10.451306
Malta,MLT,2022-01-23,25.506073
Malta,MLT,2022-01-30,38.443935
Malta,MLT,2022-02-06,30.232557
Malta,MLT,2022-02-13,31.880733
Malta,MLT,2022-02-20,25.609756
Malta,MLT,2022-02-27,-7.0294785
Malta,MLT,2022-03-06,27.450981
Malta,MLT,2022-03-13,26.262627
Malta,MLT,2022-03-20,15.384615
Malta,MLT,2022-03-27,4.9868765
Malta,MLT,2022-04-03,19.822485
Malta,MLT,2022-04-10,47.632313
Malta,MLT,2022-04-17,15.615616
Malta,MLT,2022-04-24,26.865671
Malta,MLT,2022-05-01,43.092106
Malta,MLT,2022-05-08,10.271903
Malta,MLT,2022-05-15,10.429448
Malta,MLT,2022-05-22,17.54967
Malta,MLT,2022-05-29,-8.496732
Malta,MLT,2022-06-05,-3.9634147
Malta,MLT,2022-06-12,36.6782
Malta,MLT,2022-06-19,24.610592
Malta,MLT,2022-06-26,21.8638
Malta,MLT,2022-07-03,3.7414966
Malta,MLT,2022-07-10,48.148148
Malta,MLT,2022-07-17,26.245848
Malta,MLT,2022-07-24,53.13653
Malta,MLT,2022-07-31,7.717042
Malta,MLT,2022-08-07,6.3492064
Malta,MLT,2022-08-14,25.396826
Malta,MLT,2022-08-21,10.344828
Malta,MLT,2022-08-28,-2.1352313
Malta,MLT,2022-09-04,11.666667
Malta,MLT,2022-09-11,21.359222
Malta,MLT,2022-09-18,27.062706
Malta,MLT,2022-09-25,4.089219
Malta,MLT,2022-10-02,19.565218
Malta,MLT,2022-10-09,32.508835
Malta,MLT,2022-10-16,15.131579
Malta,MLT,2022-10-23,30.503145
Malta,MLT,2022-10-30,21.262459
Malta,MLT,2022-11-06,32.450333
Malta,MLT,2022-11-13,30.584192
Malta,MLT,2022-11-20,14.583333
Malta,MLT,2022-11-27,25.776398
Malta,MLT,2022-12-04,-4.0697675
Malta,MLT,2022-12-11,19.117647
Malta,MLT,2022-12-18,12.857142
Malta,MLT,2022-12-25,41.833813
Malta,MLT,2023-01-01,-0.23201856
Malta,MLT,2023-01-08,3.950104
Malta,MLT,2023-01-15,14.014252
Malta,MLT,2023-01-22,-14.979757
Malta,MLT,2023-01-29,32.723114
Malta,MLT,2023-02-05,4.6511626
Malta,MLT,2023-02-12,-0.2293578
Malta,MLT,2023-02-19,0
Malta,MLT,2023-02-26,3.1746032
Malta,MLT,2023-03-05,10.294118
Malta,MLT,2023-03-12,14.89899
Malta,MLT,2023-03-19,27.747253
Malta,MLT,2023-03-26,-10.761155
Malta,MLT,2023-04-02,2.0710058
Malta,MLT,2023-04-09,11.420613
Malta,MLT,2023-04-16,-0.9009009
Malta,MLT,2023-04-23,11.940298
Malta,MLT,2023-04-30,23.355263
Malta,MLT,2023-05-07,20.84592
Malta,MLT,2023-05-14,22.699387
Malta,MLT,2023-05-21,10.927153
Malta,MLT,2023-05-28,-5.2287583
Malta,MLT,2023-06-04,2.1341465
Malta,MLT,2023-06-11,29.757786
Malta,MLT,2023-06-18,-4.9844236
Malta,MLT,2023-06-25,41.57706
Malta,MLT,2023-07-02,3.7414966
Malta,MLT,2023-07-09,29.62963
Malta,MLT,2023-07-16,39.534885
Malta,MLT,2023-07-23,66.05166
Malta,MLT,2023-07-30,113.82637
Malta,MLT,2023-08-06,14.285714
Malta,MLT,2023-08-13,14.285714
Malta,MLT,2023-08-20,25.862068
Malta,MLT,2023-08-27,29.893238
Malta,MLT,2023-09-03,16.666666
Malta,MLT,2023-09-10,13.268608
Malta,MLT,2023-09-17,23.762377
Malta,MLT,2023-09-24,17.100372
Malta,MLT,2023-10-01,-7.6086955
Malta,MLT,2023-10-08,13.074205
Malta,MLT,2023-10-15,36.513157
Malta,MLT,2023-10-22,-4.0880504
Malta,MLT,2023-10-29,22.923588
Malta,MLT,2023-11-05,-3.97351
Malta,MLT,2023-11-12,25.429554
Malta,MLT,2023-11-19,-7.7380953
Malta,MLT,2023-11-26,2.484472
Malta,MLT,2023-12-03,-6.976744
Malta,MLT,2023-12-10,4.4117646
Malta,MLT,2023-12-17,20
Malta,MLT,2023-12-24,21.776505
Malta,MLT,2023-12-31,7.888631
Malta,MLT,2024-01-07,7.068607
Malta,MLT,2024-01-14,12.826603
Malta,MLT,2024-01-21,16.39676
Malta,MLT,2024-01-28,12.128146
Malta,MLT,2024-02-04,4.6511626
Malta,MLT,2024-02-11,6.6513762
Malta,MLT,2024-02-18,7.3170733
Malta,MLT,2024-02-25,-8.163265
Malta,MLT,2024-03-03,-11.764706
Malta,MLT,2024-03-10,-0.25252524
Malta,MLT,2024-03-17,-7.967033
Malta,MLT,2024-03-24,23.359581
Malta,MLT,2024-03-31,19.822485
Malta,MLT,2024-04-07,33.704735
Malta,MLT,2024-04-14,29.12913
Malta,MLT,2024-04-21,4.477612
Malta,MLT,2024-04-28,18.421053
Malta,MLT,2024-05-05,-3.323263
Malta,MLT,2024-05-12,16.564417
Malta,MLT,2024-05-19,22.516556
Malta,MLT,2024-05-26,33.986927
Malta,MLT,2024-06-02,18.90244
Malta,MLT,2024-06-09,17.647058
Malta,MLT,2024-06-16,21.495327
Malta,MLT,2024-06-23,18.27957
Malta,MLT,2024-06-30,2.0408163
Malta,MLT,2024-07-07,29.62963
Malta,MLT,2024-07-14,14.61794
Malta,MLT,2024-07-21,30.99631
Malta,MLT,2024-07-28,44.694534
Malta,MLT,2024-08-04,38.095238
Malta,MLT,2024-08-11,31.74603
Malta,MLT,2024-08-18,25.862068
Malta,MLT,2024-08-25,47.686832
Malta,MLT,2024-09-01,63.333332
Malta,MLT,2024-09-08,48.867313
Malta,MLT,2024-09-15,18.811882
Malta,MLT,2024-09-22,50.55762
Malta,MLT,2024-09-29,39.492752
Malta,MLT,2024-10-06,46.64311
Malta,MLT,2024-10-13,16.776316
Malta,MLT,2024-10-20,-10.377358
Malta,MLT,2024-10-27,24.584717
Malta,MLT,2024-11-03,17.54967
Malta,MLT,2024-11-10,-5.498282
Malta,MLT,2024-11-17,4.1666665
Malta,MLT,2024-11-24,7.142857
Malta,MLT,2024-12-01,3.1976745
Malta,MLT,2024-12-08,33.82353
Malta,MLT,2024-12-15,2.857143
Malta,MLT,2024-12-22,21.776505
Malta,MLT,2024-12-29,22.969837
Martinique,MTQ,2020-01-05,-16.666666
Martinique,MTQ,2020-01-12,-4.0697675
Martinique,MTQ,2020-01-19,4.790419
Martinique,MTQ,2020-01-26,-18.83117
Martinique,MTQ,2020-02-02,15.755627
Martinique,MTQ,2020-02-09,7.4766355
Martinique,MTQ,2020-02-16,-11.940298
Martinique,MTQ,2020-02-23,3.6036036
Martinique,MTQ,2020-03-01,-19.770773
Martinique,MTQ,2020-03-08,19.565218
Martinique,MTQ,2020-03-15,-4.6153846
Martinique,MTQ,2020-03-22,8.308605
Martinique,MTQ,2020-03-29,6.451613
Martinique,MTQ,2020-04-05,27.419355
Martinique,MTQ,2020-04-12,23.287672
Martinique,MTQ,2020-04-19,15.384615
Martinique,MTQ,2020-04-26,-7.6923075
Martinique,MTQ,2020-05-03,7.7441077
Martinique,MTQ,2020-05-10,37.15278
Martinique,MTQ,2020-05-17,10.561056
Martinique,MTQ,2020-05-24,-7.012195
Martinique,MTQ,2020-05-31,18.032787
Martinique,MTQ,2020-06-07,-22.492401
Martinique,MTQ,2020-06-14,7.5757575
Martinique,MTQ,2020-06-21,33.898304
Martinique,MTQ,2020-06-28,-0.64102566
Martinique,MTQ,2020-07-05,-3.508772
Martinique,MTQ,2020-07-12,7.2555203
Martinique,MTQ,2020-07-19,1.2461059
Martinique,MTQ,2020-07-26,-1.8987342
Martinique,MTQ,2020-08-02,-0.6116208
Martinique,MTQ,2020-08-09,-3.5369775
Martinique,MTQ,2020-08-16,14.329268
Martinique,MTQ,2020-08-23,7.8717203
Martinique,MTQ,2020-08-30,16.040956
Martinique,MTQ,2020-09-06,4.815864
Martinique,MTQ,2020-09-13,53.97351
Martinique,MTQ,2020-09-20,65.59486
Martinique,MTQ,2020-09-27,43.356644
Martinique,MTQ,2020-10-04,18.82716
Martinique,MTQ,2020-10-11,28.472221
Martinique,MTQ,2020-10-18,14.379085
Martinique,MTQ,2020-10-25,16.319445
Martinique,MTQ,2020-11-01,19.642857
Martinique,MTQ,2020-11-08,10.367893
Martinique,MTQ,2020-11-15,47.058823
Martinique,MTQ,2020-11-22,19.71831
Martinique,MTQ,2020-11-29,7.8431373
Martinique,MTQ,2020-12-06,-4.5307446
Martinique,MTQ,2020-12-13,14.379085
Martinique,MTQ,2020-12-20,-13.043478
Martinique,MTQ,2020-12-27,-2.5787966
Martinique,MTQ,2021-01-03,-15.472779
Martinique,MTQ,2021-01-10,20.915033
Martinique,MTQ,2021-01-17,3.1976745
Martinique,MTQ,2021-01-24,-2.6946108
Martinique,MTQ,2021-01-31,-2.5974026
Martinique,MTQ,2021-02-07,12.540193
Martinique,MTQ,2021-02-14,-12.772586
Martinique,MTQ,2021-02-21,2.9850745
Martinique,MTQ,2021-02-28,-5.4054055
Martinique,MTQ,2021-03-07,-11.174785
Martinique,MTQ,2021-03-14,16.459627
Martinique,MTQ,2021-03-21,6.1538463
Martinique,MTQ,2021-03-28,-2.0771513
Martinique,MTQ,2021-04-04,8.064516
Martinique,MTQ,2021-04-11,19.35484
Martinique,MTQ,2021-04-18,4.452055
Martinique,MTQ,2021-04-25,22.377623
Martinique,MTQ,2021-05-02,7.6923075
Martinique,MTQ,2021-05-09,26.262627
Martinique,MTQ,2021-05-16,-11.458333
Martinique,MTQ,2021-05-23,7.260726
Martinique,MTQ,2021-05-30,31.09756
Martinique,MTQ,2021-06-06,31.147541
Martinique,MTQ,2021-06-13,13.981763
Martinique,MTQ,2021-06-20,12.121212
Martinique,MTQ,2021-06-27,42.372883
Martinique,MTQ,2021-07-04,2.5641026
Martinique,MTQ,2021-07-11,19.883041
Martinique,MTQ,2021-07-18,16.719242
Martinique,MTQ,2021-07-25,30.841122
Martinique,MTQ,2021-08-01,89.87342
Martinique,MTQ,2021-08-08,176.7584
Martinique,MTQ,2021-08-15,231.18971
Martinique,MTQ,2021-08-22,233.84146
Martinique,MTQ,2021-08-29,166.76385
Martinique,MTQ,2021-09-05,210.5802
Martinique,MTQ,2021-09-12,122.3796
Martinique,MTQ,2021-09-19,77.15232
Martinique,MTQ,2021-09-26,78.45659
Martinique,MTQ,2021-10-03,53.846153
Martinique,MTQ,2021-10-10,35.802467
Martinique,MTQ,2021-10-17,64.93056
Martinique,MTQ,2021-10-24,32.35294
Martinique,MTQ,2021-10-31,38.88889
Martinique,MTQ,2021-11-07,19.642857
Martinique,MTQ,2021-11-14,25.41806
Martinique,MTQ,2021-11-21,12.456747
Martinique,MTQ,2021-11-28,56.69014
Martinique,MTQ,2021-12-05,27.450981
Martinique,MTQ,2021-12-12,31.06796
Martinique,MTQ,2021-12-19,6.2091503
Martinique,MTQ,2021-12-26,34.782608
Martinique,MTQ,2022-01-02,-5.444126
Martinique,MTQ,2022-01-09,37.2549
Martinique,MTQ,2022-01-16,43.895348
Martinique,MTQ,2022-01-23,43.712574
Martinique,MTQ,2022-01-30,37.987015
Martinique,MTQ,2022-02-06,62.37942
Martinique,MTQ,2022-02-13,44.859814
Martinique,MTQ,2022-02-20,28.35821
Martinique,MTQ,2022-02-27,30.63063
Martinique,MTQ,2022-03-06,37.535816
Martinique,MTQ,2022-03-13,27.329193
Martinique,MTQ,2022-03-20,24.615385
Martinique,MTQ,2022-03-27,17.210682
Martinique,MTQ,2022-04-03,14.5161295
Martinique,MTQ,2022-04-10,19.35484
Martinique,MTQ,2022-04-17,-2.3972602
Martinique,MTQ,2022-04-24,22.377623
Martinique,MTQ,2022-05-01,9.230769
Martinique,MTQ,2022-05-08,9.427609
Martinique,MTQ,2022-05-15,47.569443
Martinique,MTQ,2022-05-22,40.264027
Martinique,MTQ,2022-05-29,44.817074
Martinique,MTQ,2022-06-05,59.01639
Martinique,MTQ,2022-06-12,48.93617
Martinique,MTQ,2022-06-19,53.030304
Martinique,MTQ,2022-06-26,67.79661
Martinique,MTQ,2022-07-03,60.25641
Martinique,MTQ,2022-07-10,38.88889
Martinique,MTQ,2022-07-17,23.02839
Martinique,MTQ,2022-07-24,-19.003115
Martinique,MTQ,2022-07-31,15.50633
Martinique,MTQ,2022-08-07,26.911316
Martinique,MTQ,2022-08-14,51.1254
Martinique,MTQ,2022-08-21,0.6097561
Martinique,MTQ,2022-08-28,4.9562683
Martinique,MTQ,2022-09-04,41.638226
Martinique,MTQ,2022-09-11,18.98017
Martinique,MTQ,2022-09-18,42.384106
Martinique,MTQ,2022-09-25,31.832798
Martinique,MTQ,2022-10-02,20.62937
Martinique,MTQ,2022-10-09,-5.8641977
Martinique,MTQ,2022-10-16,19.791666
Martinique,MTQ,2022-10-23,32.35294
Martinique,MTQ,2022-10-30,19.791666
Martinique,MTQ,2022-11-06,35.714287
Martinique,MTQ,2022-11-13,48.82943
Martinique,MTQ,2022-11-20,-1.384083
Martinique,MTQ,2022-11-27,37.323944
Martinique,MTQ,2022-12-04,-1.9607843
Martinique,MTQ,2022-12-11,13.268608
Martinique,MTQ,2022-12-18,24.183006
Martinique,MTQ,2022-12-25,5.7971015
Martinique,MTQ,2023-01-01,14.61318
Martinique,MTQ,2023-01-08,25.816994
Martinique,MTQ,2023-01-15,-9.883721
Martinique,MTQ,2023-01-22,10.778443
Martinique,MTQ,2023-01-29,21.753246
Martinique,MTQ,2023-02-05,-11.5755625
Martinique,MTQ,2023-02-12,-14.330218
Martinique,MTQ,2023-02-19,1.4925373
Martinique,MTQ,2023-02-26,-14.414414
Martinique,MTQ,2023-03-05,8.882522
Martinique,MTQ,2023-03-12,11.801242
Martinique,MTQ,2023-03-19,10.769231
Martinique,MTQ,2023-03-26,-5.0445104
Martinique,MTQ,2023-04-02,-3.2258065
Martinique,MTQ,2023-04-09,24.193548
Martinique,MTQ,2023-04-16,16.438356
Martinique,MTQ,2023-04-23,34.615383
Martinique,MTQ,2023-04-30,23.076923
Martinique,MTQ,2023-05-07,-0.6734007
Martinique,MTQ,2023-05-14,45.833332
Martinique,MTQ,2023-05-21,28.712872
Martinique,MTQ,2023-05-28,-5.487805
Martinique,MTQ,2023-06-04,36.065575
Martinique,MTQ,2023-06-11,15.50152
Martinique,MTQ,2023-06-18,30.30303
Martinique,MTQ,2023-06-25,15.254237
Martinique,MTQ,2023-07-02,12.179487
Martinique,MTQ,2023-07-09,-7.894737
Martinique,MTQ,2023-07-16,8.832808
Martinique,MTQ,2023-07-23,10.5919
Martinique,MTQ,2023-07-30,31.329113
Martinique,MTQ,2023-08-06,28.440367
Martinique,MTQ,2023-08-13,63.987137
Martinique,MTQ,2023-08-20,17.378048
Martinique,MTQ,2023-08-27,63.265305
Martinique,MTQ,2023-09-03,68.94198
Martinique,MTQ,2023-09-10,26.062323
Martinique,MTQ,2023-09-17,45.695366
Martinique,MTQ,2023-09-24,31.832798
Martinique,MTQ,2023-10-01,48.6014
Martinique,MTQ,2023-10-08,9.567902
Martinique,MTQ,2023-10-15,25
Martinique,MTQ,2023-10-22,-0.3267974
Martinique,MTQ,2023-10-29,30.208334
Martinique,MTQ,2023-11-05,44.642857
Martinique,MTQ,2023-11-12,8.695652
Martinique,MTQ,2023-11-19,0.34602076
Martinique,MTQ,2023-11-26,21.478872
Martinique,MTQ,2023-12-03,-13.398693
Martinique,MTQ,2023-12-10,3.5598705
Martinique,MTQ,2023-12-17,2.9411764
Martinique,MTQ,2023-12-24,8.695652
Martinique,MTQ,2023-12-31,-16.905443
Martinique,MTQ,2024-01-07,1.3071896
Martinique,MTQ,2024-01-14,14.825582
Martinique,MTQ,2024-01-21,28.742516
Martinique,MTQ,2024-01-28,29.87013
Martinique,MTQ,2024-02-04,35.048233
Martinique,MTQ,2024-02-11,49.53271
Martinique,MTQ,2024-02-18,28.35821
Martinique,MTQ,2024-02-25,6.6066065
Martinique,MTQ,2024-03-03,-16.905443
Martinique,MTQ,2024-03-10,19.565218
Martinique,MTQ,2024-03-17,-18.461538
Martinique,MTQ,2024-03-24,2.3738873
Martinique,MTQ,2024-03-31,-8.064516
Martinique,MTQ,2024-04-07,17.741936
Martinique,MTQ,2024-04-14,18.150684
Martinique,MTQ,2024-04-21,36.363636
Martinique,MTQ,2024-04-28,1.5384616
Martinique,MTQ,2024-05-05,-19.19192
Martinique,MTQ,2024-05-12,37.15278
Martinique,MTQ,2024-05-19,56.76568
Martinique,MTQ,2024-05-26,3.6585367
Martinique,MTQ,2024-06-02,36.065575
Martinique,MTQ,2024-06-09,18.541033
Martinique,MTQ,2024-06-16,3.030303
Martinique,MTQ,2024-06-23,33.898304
Martinique,MTQ,2024-06-30,45.833332
Martinique,MTQ,2024-07-07,2.3391812
Martinique,MTQ,2024-07-14,-10.094637
Martinique,MTQ,2024-07-21,1.2461059
Martinique,MTQ,2024-07-28,-3.4810126
Martinique,MTQ,2024-08-04,10.091743
Martinique,MTQ,2024-08-11,22.186495
Martinique,MTQ,2024-08-18,-0.91463417
Martinique,MTQ,2024-08-25,26.822157
Martinique,MTQ,2024-09-01,21.16041
Martinique,MTQ,2024-09-08,-6.5155807
Martinique,MTQ,2024-09-15,-5.629139
Martinique,MTQ,2024-09-22,10.932476
Martinique,MTQ,2024-09-29,6.643357
Martinique,MTQ,2024-10-06,14.197531
Martinique,MTQ,2024-10-13,63.194443
Martinique,MTQ,2024-10-20,24.183006
Martinique,MTQ,2024-10-27,28.472221
Martinique,MTQ,2024-11-03,21.428572
Martinique,MTQ,2024-11-10,15.384615
Martinique,MTQ,2024-11-17,29.757786
Martinique,MTQ,2024-11-24,30.28169
Martinique,MTQ,2024-12-01,22.549019
Martinique,MTQ,2024-12-08,26.213593
Martinique,MTQ,2024-12-15,40.522877
Martinique,MTQ,2024-12-22,-5.7971015
Martinique,MTQ,2024-12-29,14.61318
Mauritius,MUS,2020-01-31,6.9370565
Mauritius,MUS,2020-02-29,7.479013
Mauritius,MUS,2020-03-31,4.6642632
Mauritius,MUS,2020-04-30,5.774017
Mauritius,MUS,2020-05-31,5.8056874
Mauritius,MUS,2020-06-30,12.207151
Mauritius,MUS,2020-07-31,1.5956372
Mauritius,MUS,2020-08-31,7.6030927
Mauritius,MUS,2020-09-30,-0.06618134
Mauritius,MUS,2020-10-31,8.120649
Mauritius,MUS,2020-11-30,10.714286
Mauritius,MUS,2020-12-31,6.3854313
Mauritius,MUS,2021-01-31,5.828901
Mauritius,MUS,2021-02-28,8.496566
Mauritius,MUS,2021-03-31,7.2555203
Mauritius,MUS,2021-04-30,7.516177
Mauritius,MUS,2021-05-31,5.21327
Mauritius,MUS,2021-06-30,17.385942
Mauritius,MUS,2021-07-31,2.2015755
Mauritius,MUS,2021-08-31,26.503437
Mauritius,MUS,2021-09-30,32.69358
Mauritius,MUS,2021-10-31,41.531322
Mauritius,MUS,2021-11-30,116.87192
Mauritius,MUS,2021-12-31,65.51406
Mauritius,MUS,2022-01-31,25.664894
Mauritius,MUS,2022-02-28,36.22488
Mauritius,MUS,2022-03-31,47.13835
Mauritius,MUS,2022-04-30,21.95122
Mauritius,MUS,2022-05-31,19.43128
Mauritius,MUS,2022-06-30,25.770653
Mauritius,MUS,2022-07-31,26.439104
Mauritius,MUS,2022-08-31,28.973368
Mauritius,MUS,2022-09-30,10.522833
Mauritius,MUS,2022-10-31,16.241299
Mauritius,MUS,2022-11-30,19.458128
Mauritius,MUS,2022-12-31,14.338405
Mauritius,MUS,2023-01-31,11.258865
Mauritius,MUS,2023-02-28,18.290512
Mauritius,MUS,2023-03-31,4.88959
Mauritius,MUS,2023-04-30,12.867098
Mauritius,MUS,2023-05-31,24.881517
Mauritius,MUS,2023-06-30,12.453761
Mauritius,MUS,2023-07-31,1.2926681
Mauritius,MUS,2023-08-31,6.421821
Mauritius,MUS,2023-09-30,4.0150013
Mauritius,MUS,2023-10-31,17.74942
Mauritius,MUS,2023-11-30,22.536945
Mauritius,MUS,2023-12-31,33.010605
Mayotte,MYT,2020-01-05,8.333333
Mayotte,MYT,2020-01-12,21.428572
Mayotte,MYT,2020-01-19,23.076923
Mayotte,MYT,2020-01-26,-17.647058
Mayotte,MYT,2020-02-02,-26.470589
Mayotte,MYT,2020-02-09,100
Mayotte,MYT,2020-02-16,-6.6666665
Mayotte,MYT,2020-02-23,91.666664
Mayotte,MYT,2020-03-01,66.666664
Mayotte,MYT,2020-03-08,0
Mayotte,MYT,2020-03-15,40.84507
Mayotte,MYT,2020-03-22,82.53968
Mayotte,MYT,2020-03-29,25
Mayotte,MYT,2020-04-05,158.92857
Mayotte,MYT,2020-04-12,61.971832
Mayotte,MYT,2020-04-19,170.4918
Mayotte,MYT,2020-04-26,-14.285714
Mayotte,MYT,2020-05-03,68.83117
Mayotte,MYT,2020-05-10,23.376623
Mayotte,MYT,2020-05-17,172.72728
Mayotte,MYT,2020-05-24,47.058823
Mayotte,MYT,2020-05-31,123.40426
Mayotte,MYT,2020-06-07,-7.142857
Mayotte,MYT,2020-06-14,59.420288
Mayotte,MYT,2020-06-21,-23.728813
Mayotte,MYT,2020-06-28,6.557377
Mayotte,MYT,2020-07-05,37.096775
Mayotte,MYT,2020-07-12,63.636364
Mayotte,MYT,2020-07-19,-11.290322
Mayotte,MYT,2020-07-26,20
Mayotte,MYT,2020-08-02,36.9863
Mayotte,MYT,2020-08-09,27.118645
Mayotte,MYT,2020-08-16,38.88889
Mayotte,MYT,2020-08-23,55.737705
Mayotte,MYT,2020-08-30,14.754098
Mayotte,MYT,2020-09-06,-10.11236
Mayotte,MYT,2020-09-13,-13.793103
Mayotte,MYT,2020-09-20,53.846153
Mayotte,MYT,2020-09-27,130
Mayotte,MYT,2020-10-04,-13.580247
Mayotte,MYT,2020-10-11,4.1666665
Mayotte,MYT,2020-10-18,9.375
Mayotte,MYT,2020-10-25,-27.710844
Mayotte,MYT,2020-11-01,-13.580247
Mayotte,MYT,2020-11-08,45.16129
Mayotte,MYT,2020-11-15,20.967741
Mayotte,MYT,2020-11-22,45.833332
Mayotte,MYT,2020-11-29,-12.698413
Mayotte,MYT,2020-12-06,60
Mayotte,MYT,2020-12-13,55.737705
Mayotte,MYT,2020-12-20,13.333333
Mayotte,MYT,2020-12-27,80.327866
Mayotte,MYT,2021-01-03,14.754098
Mayotte,MYT,2021-01-10,116.666664
Mayotte,MYT,2021-01-17,35.714287
Mayotte,MYT,2021-01-24,53.846153
Mayotte,MYT,2021-01-31,35.294117
Mayotte,MYT,2021-02-07,61.764706
Mayotte,MYT,2021-02-14,250
Mayotte,MYT,2021-02-21,220
Mayotte,MYT,2021-02-28,283.33334
Mayotte,MYT,2021-03-07,187.87878
Mayotte,MYT,2021-03-14,112.5
Mayotte,MYT,2021-03-21,47.887325
Mayotte,MYT,2021-03-28,58.73016
Mayotte,MYT,2021-04-04,37.5
Mayotte,MYT,2021-04-11,33.92857
Mayotte,MYT,2021-04-18,26.760563
Mayotte,MYT,2021-04-25,47.540985
Mayotte,MYT,2021-05-02,7.142857
Mayotte,MYT,2021-05-09,-48.05195
Mayotte,MYT,2021-05-16,81.818184
Mayotte,MYT,2021-05-23,47.727272
Mayotte,MYT,2021-05-30,25
Mayotte,MYT,2021-06-06,123.40426
Mayotte,MYT,2021-06-13,-21.428572
Mayotte,MYT,2021-06-20,-5.7971015
Mayotte,MYT,2021-06-27,10.169492
Mayotte,MYT,2021-07-04,31.147541
Mayotte,MYT,2021-07-11,45.16129
Mayotte,MYT,2021-07-18,27.272728
Mayotte,MYT,2021-07-25,29.032259
Mayotte,MYT,2021-08-01,6.6666665
Mayotte,MYT,2021-08-08,-31.50685
Mayotte,MYT,2021-08-15,52.542374
Mayotte,MYT,2021-08-22,52.77778
Mayotte,MYT,2021-08-29,72.13115
Mayotte,MYT,2021-09-05,6.557377
Mayotte,MYT,2021-09-12,17.977528
Mayotte,MYT,2021-09-19,98.27586
Mayotte,MYT,2021-09-26,111.53846
Mayotte,MYT,2021-10-03,130
Mayotte,MYT,2021-10-10,11.111111
Mayotte,MYT,2021-10-17,129.16667
Mayotte,MYT,2021-10-24,17.1875
Mayotte,MYT,2021-10-31,8.433735
Mayotte,MYT,2021-11-07,11.111111
Mayotte,MYT,2021-11-14,69.354836
Mayotte,MYT,2021-11-21,45.16129
Mayotte,MYT,2021-11-28,4.1666665
Mayotte,MYT,2021-12-05,19.047619
Mayotte,MYT,2021-12-12,40
Mayotte,MYT,2021-12-19,72.13115
Mayotte,MYT,2021-12-26,140
Mayotte,MYT,2022-01-02,137.70493
Mayotte,MYT,2022-01-09,125
Mayotte,MYT,2022-01-16,107.14286
Mayotte,MYT,2022-01-23,138.46153
Mayotte,MYT,2022-01-30,35.294117
Mayotte,MYT,2022-02-06,17.647058
Mayotte,MYT,2022-02-13,-7.142857
Mayotte,MYT,2022-02-20,-26.666666
Mayotte,MYT,2022-02-27,41.666668
Mayotte,MYT,2022-03-06,43.939392
Mayotte,MYT,2022-03-13,50
Mayotte,MYT,2022-03-20,5.633803
Mayotte,MYT,2022-03-27,50.79365
Mayotte,MYT,2022-04-03,12.5
Mayotte,MYT,2022-04-10,33.92857
Mayotte,MYT,2022-04-17,12.676056
Mayotte,MYT,2022-04-24,39.34426
Mayotte,MYT,2022-05-01,14.285714
Mayotte,MYT,2022-05-08,10.38961
Mayotte,MYT,2022-05-15,-2.5974026
Mayotte,MYT,2022-05-22,104.545456
Mayotte,MYT,2022-05-29,2.9411764
Mayotte,MYT,2022-06-05,70.21277
Mayotte,MYT,2022-06-12,-14.285714
Mayotte,MYT,2022-06-19,37.68116
Mayotte,MYT,2022-06-26,86.44068
Mayotte,MYT,2022-07-03,22.950819
Mayotte,MYT,2022-07-10,12.903226
Mayotte,MYT,2022-07-17,63.636364
Mayotte,MYT,2022-07-24,-3.2258065
Mayotte,MYT,2022-07-31,-20
